"","Temperature (°C)","Vres (V)"
"701",-51.237248492564,0.989013845021578
"702",-51.176274736101,0.989558467472638
"703",-51.1153009796379,0.99010377148236
"704",-51.0543272231748,0.990648983515981
"705",-50.9933534667117,0.991194309617234
"706",-50.9323797102487,0.991739334723623
"707",-50.8714059537856,0.992286910987972
"708",-50.8104321973225,0.992832563518601
"709",-50.7494584408594,0.993378823762954
"710",-50.6884846843964,0.993925356366454
"711",-50.6275109279333,0.994473166169697
"712",-50.5665371714702,0.995020875626887
"713",-50.5055634150072,0.995568777519211
"714",-50.4445896585441,0.996116435476329
"715",-50.383615902081,0.996665429137781
"716",-50.3226421456179,0.997214993394511
"717",-50.2616683891549,0.997763972361394
"718",-50.2006946326918,0.998313998380219
"719",-50.1397208762287,0.998863502989177
"720",-50.0787471197656,0.999415087426559
"721",-50.0177733633026,0.99996538560306
"722",-49.9567996068395,1.00051742677258
"723",-49.8958258503764,1.00106851815539
"724",-49.8348520939134,1.00162063220308
"725",-49.7738783374503,1.00217306158407
"726",-49.7129045809872,1.00272631460444
"727",-49.6519308245241,1.00327910866683
"728",-49.5909570680611,1.00383438832531
"729",-49.529983311598,1.00438804390187
"730",-49.4690095551349,1.00494383045556
"731",-49.4080357986718,1.00549840690641
"732",-49.3470620422088,1.00605405530605
"733",-49.2860882857457,1.00661008140006
"734",-49.2251145292826,1.00716754917955
"735",-49.1641407728196,1.00772534188763
"736",-49.1031670163565,1.00828228233233
"737",-49.0421932598934,1.00884031417702
"738",-48.9812195034303,1.00939874972311
"739",-48.9202457469673,1.00995829677643
"740",-48.8592719905042,1.01051800179185
"741",-48.7982982340411,1.01107778844206
"742",-48.737324477578,1.01163778111024
"743",-48.676350721115,1.01220083907167
"744",-48.6153769646519,1.01276193582144
"745",-48.5544032081888,1.01332526141687
"746",-48.4934294517257,1.01388744284444
"747",-48.4324556952627,1.01445109406825
"748",-48.3714819387996,1.01501537971276
"749",-48.3105081823365,1.01557954360482
"750",-48.2495344258735,1.01614396351238
"751",-48.1885606694104,1.0167098450719
"752",-48.1275869129473,1.0172754401059
"753",-48.0666131564842,1.01784348988576
"754",-48.0056394000212,1.0184102512711
"755",-47.9446656435581,1.01897963310863
"756",-47.883691887095,1.01954790379897
"757",-47.8227181306319,1.0201165166406
"758",-47.7617443741689,1.0206881274483
"759",-47.7007706177058,1.02125796011523
"760",-47.6397968612427,1.02182904283756
"761",-47.5788231047797,1.02240039323594
"762",-47.5178493483166,1.02297304588331
"763",-47.4568755918535,1.02354593300193
"764",-47.3959018353904,1.02411955413094
"765",-47.3349280789274,1.02469322844515
"766",-47.2739543224643,1.02526986119801
"767",-47.2129805660012,1.02584488210048
"768",-47.1520068095381,1.02642105094886
"769",-47.0910330530751,1.02699738207778
"770",-47.030059296612,1.02757530357203
"771",-46.9690855401489,1.02815398289211
"772",-46.9081117836859,1.02873293323806
"773",-46.8471380272228,1.02931226007289
"774",-46.7861642707597,1.02989370723442
"775",-46.7251905142966,1.03047418351185
"776",-46.6642167578336,1.03105700835364
"777",-46.6032430013705,1.0316388862924
"778",-46.5422692449074,1.03222364359648
"779",-46.4812954884443,1.0328069263663
"780",-46.4203217319813,1.03339092360716
"781",-46.3593479755182,1.03397770163354
"782",-46.2983742190551,1.03456317292389
"783",-46.237400462592,1.03515086622949
"784",-46.176426706129,1.0357378252995
"785",-46.1154529496659,1.03632644468566
"786",-46.0544791932028,1.03691590831865
"787",-45.9935054367398,1.0375060140793
"788",-45.9325316802767,1.03809620585732
"789",-45.8715579238136,1.03868689275732
"790",-45.8105841673505,1.03927833188843
"791",-45.7496104108875,1.03987248638534
"792",-45.6886366544244,1.04046545357441
"793",-45.6276628979613,1.04105975506575
"794",-45.5666891414983,1.04165425197735
"795",-45.5057153850352,1.0422504403184
"796",-45.4447416285721,1.04284775636036
"797",-45.383767872109,1.04344545629097
"798",-45.322794115646,1.04404306090527
"799",-45.2618203591829,1.04464286303049
"800",-45.2008466027198,1.04524204360134
"801",-45.1398728462567,1.04584310229063
"802",-45.0788990897937,1.04644385977947
"803",-45.0179253333306,1.0470472295223
"804",-44.9569515768675,1.04765036435252
"805",-44.8959778204044,1.04825415109772
"806",-44.8350040639414,1.04885862633145
"807",-44.7740303074783,1.0494633994622
"808",-44.7130565510152,1.05007022628079
"809",-44.6520827945522,1.05067714348389
"810",-44.5911090380891,1.05128498948615
"811",-44.530135281626,1.05189433099201
"812",-44.4691615251629,1.05250375152491
"813",-44.4081877686999,1.05311338941782
"814",-44.3472140122368,1.0537247094193
"815",-44.2862402557737,1.05433598672647
"816",-44.2252664993106,1.05495009956318
"817",-44.1642927428476,1.05556302511829
"818",-44.1033189863845,1.05617862637946
"819",-44.0423452299214,1.05679373783603
"820",-43.9813714734584,1.05740947374414
"821",-43.9203977169953,1.05802673803833
"822",-43.8594239605322,1.05864503238556
"823",-43.7984502040691,1.05926295257796
"824",-43.7374764476061,1.05988286918553
"825",-43.676502691143,1.06050246254748
"826",-43.6155289346799,1.06112364056795
"827",-43.5545551782168,1.06174486574173
"828",-43.4935814217538,1.06236782592334
"829",-43.4326076652907,1.06299123983987
"830",-43.3716339088276,1.06361526256006
"831",-43.3106601523646,1.06424031879604
"832",-43.2496863959015,1.06486690007381
"833",-43.1887126394384,1.06549313734304
"834",-43.1277388829753,1.06612070556168
"835",-43.0667651265123,1.06674953840209
"836",-43.0057913700492,1.06737876893444
"837",-42.9448176135861,1.06800893242487
"838",-42.883843857123,1.06863932262978
"839",-42.82287010066,1.06927222674593
"840",-42.7618963441969,1.06990427182377
"841",-42.7009225877338,1.07053832308801
"842",-42.6399488312708,1.07117203647996
"843",-42.5789750748077,1.0718071894016
"844",-42.5180013183446,1.0724433128163
"845",-42.4570275618815,1.07308036952084
"846",-42.3960538054185,1.07371816314858
"847",-42.3350800489554,1.07435669644178
"848",-42.2741062924923,1.07499589237915
"849",-42.2131325360292,1.07563564361426
"850",-42.1521587795662,1.076275910834
"851",-42.0911850231031,1.07691870447286
"852",-42.03021126664,1.07756061230988
"853",-41.969237510177,1.07820411816374
"854",-41.9082637537139,1.07884761240873
"855",-41.8472899972508,1.07949281709059
"856",-41.7863162407877,1.08013873266411
"857",-41.7253424843247,1.08078523924678
"858",-41.6643687278616,1.08143246964691
"859",-41.6033949713985,1.0820805636302
"860",-41.5424212149354,1.08272885700062
"861",-41.4814474584724,1.08337963005962
"862",-41.4204737020093,1.08402951456543
"863",-41.3594999455462,1.0846807018841
"864",-41.2985261890831,1.08533341044938
"865",-41.2375524326201,1.08598565024109
"866",-41.176578676157,1.08664062960379
"867",-41.1156049196939,1.08729442166243
"868",-41.0546311632309,1.08795019654526
"869",-40.9936574067678,1.08860553504271
"870",-40.9326836503047,1.08926256353245
"871",-40.8717098938416,1.0899207511768
"872",-40.8107361373786,1.09057924826315
"873",-40.7497623809155,1.09123786213631
"874",-40.6887886244524,1.09189788678639
"875",-40.6278148679894,1.09255774967721
"876",-40.5668411115263,1.09321890379855
"877",-40.5058673550632,1.09388023123173
"878",-40.4448935986001,1.09454466103591
"879",-40.3839198421371,1.09520744200625
"880",-40.322946085674,1.09587215182612
"881",-40.2619723292109,1.09653691191271
"882",-40.2009985727478,1.09720246391003
"883",-40.1400248162848,1.09786838879831
"884",-40.0790510598217,1.09853626618676
"885",-40.0180773033586,1.09920335013749
"886",-39.9571035468955,1.09987196753399
"887",-39.8961297904325,1.10054043002385
"888",-39.8351560339694,1.10121089746796
"889",-39.7741822775063,1.10188068376363
"890",-39.7132085210433,1.10255174372377
"891",-39.6522347645802,1.10322313569167
"892",-39.5912610081171,1.10389490907297
"893",-39.530287251654,1.10456810217948
"894",-39.469313495191,1.10524144430428
"895",-39.4083397387279,1.10591539702957
"896",-39.3473659822648,1.10659091786074
"897",-39.2863922258017,1.10726587772394
"898",-39.2254184693387,1.10794198009557
"899",-39.1644447128756,1.10861877550789
"900",-39.1034709564125,1.10929690267968
"901",-39.0424971999495,1.10997455860751
"902",-38.9815234434864,1.11065250338314
"903",-38.9205496870233,1.11133248445277
"904",-38.8595759305602,1.11201160053252
"905",-38.7986021740972,1.11269368705945
"906",-38.7376284176341,1.11337395973741
"907",-38.676654661171,1.11405600055969
"908",-38.6156809047079,1.11473791835205
"909",-38.5547071482449,1.1154201607117
"910",-38.4937333917818,1.1161039914383
"911",-38.4327596353187,1.1167878929106
"912",-38.3717858788557,1.11747141396163
"913",-38.3108121223926,1.11815700225244
"914",-38.2498383659295,1.1188415894622
"915",-38.1888646094664,1.11952807223097
"916",-38.1278908530034,1.12021364325345
"917",-38.0669170965403,1.12090031434039
"918",-38.0059433400772,1.12158711189829
"919",-37.9449695836141,1.12227504320418
"920",-37.8839958271511,1.12296253730188
"921",-37.823022070688,1.12365173593878
"922",-37.7620483142249,1.1243412236707
"923",-37.7010745577618,1.12503097221267
"924",-37.6401008012988,1.12572025628833
"925",-37.5791270448357,1.126410739462
"926",-37.5181532883726,1.12710082928015
"927",-37.4571795319096,1.12779310222172
"928",-37.3962057754465,1.12848402668651
"929",-37.3352320189834,1.12917533701151
"930",-37.2742582625203,1.12986780087656
"931",-37.2132845060573,1.13056075948308
"932",-37.1523107495942,1.13125317903461
"933",-37.0913369931311,1.13194716457527
"934",-37.0303632366681,1.13264031467284
"935",-36.969389480205,1.13333606220614
"936",-36.9084157237419,1.13402987774447
"937",-36.8474419672788,1.13472546230399
"938",-36.7864682108158,1.13541991541469
"939",-36.7254944543527,1.13611494531505
"940",-36.6645206978896,1.13681060386283
"941",-36.6035469414265,1.13750593939316
"942",-36.5425731849635,1.13820238990742
"943",-36.4815994285004,1.13889825447733
"944",-36.4206256720373,1.13959516857779
"945",-36.3596519155742,1.14029150782388
"946",-36.2986781591112,1.14098901460527
"947",-36.2377044026481,1.14168612283769
"948",-36.176730646185,1.14238401833264
"949",-36.115756889722,1.14308235992858
"950",-36.0547831332589,1.14378040456545
"951",-35.9938093767958,1.14447805303222
"952",-35.9328356203327,1.14517727817901
"953",-35.8718618638697,1.14587527466233
"954",-35.8108881074066,1.14657489931862
"955",-35.7499143509435,1.1472732234317
"956",-35.6889405944804,1.14797341162953
"957",-35.6279668380174,1.14867201955227
"958",-35.5669930815543,1.14937106287514
"959",-35.5060193250912,1.15007019418855
"960",-35.4450455686282,1.15077096489838
"961",-35.3840718121651,1.1514706145112
"962",-35.323098055702,1.15217038983461
"963",-35.2621242992389,1.15286967677293
"964",-35.2011505427759,1.15356986616926
"965",-35.1401767863128,1.15426928006158
"966",-35.0792030298497,1.15497017750469
"967",-35.0182292733866,1.15566968136168
"968",-34.9572555169236,1.15637074388274
"969",-34.8962817604605,1.15707062496551
"970",-34.8353080039974,1.15777054818403
"971",-34.7743342475344,1.1584709548348
"972",-34.7133604910713,1.1591723811465
"973",-34.6523867346082,1.15987229560396
"974",-34.5914129781451,1.16057262133871
"975",-34.5304392216821,1.16127224466466
"976",-34.469465465219,1.16197356699444
"977",-34.4084917087559,1.16267311032836
"978",-34.3475179522928,1.1633734205489
"979",-34.2865441958298,1.16407284006065
"980",-34.2255704393667,1.16477309560987
"981",-34.1645966829036,1.16547317752224
"982",-34.1036229264406,1.16617264685274
"983",-34.0426491699775,1.16687228761157
"984",-33.9816754135144,1.16757273766381
"985",-33.9207016570513,1.16827246962247
"986",-33.8597279005883,1.168972127688
"987",-33.7987541441252,1.16967077214659
"988",-33.7377803876621,1.1703700611397
"989",-33.676806631199,1.1710687028631
"990",-33.615832874736,1.17176744205928
"991",-33.5548591182729,1.17246574255395
"992",-33.4938853618098,1.17316357954691
"993",-33.4329116053467,1.173862678732
"994",-33.3719378488837,1.17456015452552
"995",-33.3109640924206,1.175258536992
"996",-33.2499903359575,1.17595560869696
"997",-33.1890165794945,1.17665480745337
"998",-33.1280428230314,1.17735144782765
"999",-33.0670690665683,1.17804879094333
"1000",-33.0060953101052,1.17874552172047
"1001",-32.9451215536422,1.17944265494829
"1002",-32.8841477971791,1.18013864057424
"1003",-32.823174040716,1.18083530840818
"1004",-32.7622002842529,1.18153053700536
"1005",-32.7012265277899,1.18222658396397
"1006",-32.6402527713268,1.18292127454603
"1007",-32.5792790148637,1.18361685038595
"1008",-32.5183052584007,1.18431097639818
"1009",-32.4573315019376,1.18500774963754
"1010",-32.3963577454745,1.18570130321213
"1011",-32.3353839890114,1.1863953825923
"1012",-32.2744102325484,1.18708885498408
"1013",-32.2134364760853,1.18778266578442
"1014",-32.1524627196222,1.18847576211037
"1015",-32.0914889631591,1.18916830132271
"1016",-32.0305152066961,1.18985990604582
"1017",-31.969541450233,1.19055284383023
"1018",-31.9085676937699,1.19124373831173
"1019",-31.8475939373069,1.19193513121545
"1020",-31.7866201808438,1.19262529885914
"1021",-31.7256464243807,1.19331625329053
"1022",-31.6646726679176,1.19400564179582
"1023",-31.6036989114546,1.1946949345771
"1024",-31.5427251549915,1.19538437431658
"1025",-31.4817513985284,1.1960728608922
"1026",-31.4207776420653,1.19676147249458
"1027",-31.3598038856023,1.19744943684912
"1028",-31.2988301291392,1.19813638981696
"1029",-31.2378563726761,1.19882370026479
"1030",-31.176882616213,1.19950977904285
"1031",-31.11590885975,1.20019767807005
"1032",-31.0549351032869,1.20088289007689
"1033",-30.9939613468238,1.20156821985112
"1034",-30.9329875903608,1.20225254501602
"1035",-30.8720138338977,1.20293819979953
"1036",-30.8110400774346,1.20362192737921
"1037",-30.7500663209715,1.20430612170147
"1038",-30.6890925645085,1.20498950782708
"1039",-30.6281188080454,1.20567248365013
"1040",-30.5671450515823,1.20635464781139
"1041",-30.5061712951193,1.20703724654787
"1042",-30.4451975386562,1.20771796237466
"1043",-30.3842237821931,1.20840132693822
"1044",-30.32325002573,1.2090811229535
"1045",-30.262276269267,1.2097630649786
"1046",-30.2013025128039,1.21044194685246
"1047",-30.1403287563408,1.21112326516734
"1048",-30.0793549998777,1.21180202553301
"1049",-30.0183812434147,1.21248152545057
"1050",-29.9574074869516,1.21315908201829
"1051",-29.8964337304885,1.21383794102968
"1052",-29.8354599740255,1.21451482876171
"1053",-29.7744862175624,1.21519210631503
"1054",-29.7135124610993,1.21586720219348
"1055",-29.6525387046362,1.21654376400598
"1056",-29.5915649481732,1.21721788777794
"1057",-29.5305911917101,1.21789203267271
"1058",-29.469617435247,1.21856839670644
"1059",-29.4086436787839,1.21924186539514
"1060",-29.3476699223209,1.21991816563923
"1061",-29.2866961658578,1.22058991203129
"1062",-29.2257224093947,1.22126288828111
"1063",-29.1647486529316,1.22193362785083
"1064",-29.1037748964686,1.2226058449899
"1065",-29.0428011400055,1.22327556784106
"1066",-28.9818273835424,1.2239461737394
"1067",-28.9208536270794,1.2246148603175
"1068",-28.8598798706163,1.22528423253727
"1069",-28.7989061141532,1.22595218050353
"1070",-28.7379323576901,1.22662111881275
"1071",-28.6769586012271,1.22728865226707
"1072",-28.615984844764,1.2279556746147
"1073",-28.5550110883009,1.22862135270118
"1074",-28.4940373318378,1.22928729374027
"1075",-28.4330635753748,1.22995192025786
"1076",-28.3720898189117,1.23061682882494
"1077",-28.3111160624486,1.23128042111661
"1078",-28.2501423059855,1.23194437563043
"1079",-28.1891685495225,1.23260695462222
"1080",-28.1281947930594,1.23327053834439
"1081",-28.0672210365963,1.23393292329975
"1082",-28.0062472801333,1.23459429427235
"1083",-27.9452735236702,1.23525619208602
"1084",-27.8842997672071,1.23591711195295
"1085",-27.823326010744,1.23657749949378
"1086",-27.762352254281,1.23723712477959
"1087",-27.7013784978179,1.23789567818799
"1088",-27.6404047413548,1.23855451451159
"1089",-27.5794309848918,1.23921205376272
"1090",-27.5184572284287,1.2398701824975
"1091",-27.4574834719656,1.24052672472942
"1092",-27.3965097155025,1.2411842003541
"1093",-27.3355359590395,1.24183978119732
"1094",-27.2745622025764,1.24249605836168
"1095",-27.2135884461133,1.24315123732232
"1096",-27.1526146896502,1.24380540083288
"1097",-27.0916409331872,1.24445960368886
"1098",-27.0306671767241,1.24511280765007
"1099",-26.969693420261,1.24576607591911
"1100",-26.908719663798,1.24641976688348
"1101",-26.8477459073349,1.24707160582023
"1102",-26.7867721508718,1.24772410193015
"1103",-26.7257983944087,1.24837503197815
"1104",-26.6648246379457,1.24902629542913
"1105",-26.6038508814826,1.24967630537011
"1106",-26.5428771250195,1.25032664189129
"1107",-26.4819033685564,1.25097576275433
"1108",-26.4209296120934,1.2516247409747
"1109",-26.3599558556303,1.25227381286646
"1110",-26.2989820991672,1.25292250166431
"1111",-26.2380083427041,1.25357017599391
"1112",-26.1770345862411,1.25421750214752
"1113",-26.116060829778,1.25486409339563
"1114",-26.0550870733149,1.25551133726351
"1115",-25.9941133168519,1.25615710165188
"1116",-25.9331395603888,1.25680330158475
"1117",-25.8721658039257,1.25744828257338
"1118",-25.8111920474626,1.25809419264313
"1119",-25.7502182909996,1.25873837822583
"1120",-25.6892445345365,1.25938218578929
"1121",-25.6282707780734,1.26002614663358
"1122",-25.5672970216103,1.26067010442631
"1123",-25.5063232651473,1.2613130879799
"1124",-25.4453495086842,1.2619563055405
"1125",-25.3843757522211,1.26259962850525
"1126",-25.3234019957581,1.26324216547826
"1127",-25.262428239295,1.26388349609295
"1128",-25.2014544828319,1.26452557514329
"1129",-25.1404807263688,1.2651662319044
"1130",-25.0795069699058,1.26580765499173
"1131",-25.0185332134427,1.2664476613047
"1132",-24.9575594569796,1.26708811549139
"1133",-24.8965857005165,1.26772750331105
"1134",-24.8356119440535,1.26836688291532
"1135",-24.7746381875904,1.26900620996191
"1136",-24.7136644311273,1.26964498082159
"1137",-24.6526906746643,1.27028398240936
"1138",-24.5917169182012,1.27092247963266
"1139",-24.5307431617381,1.27156097773673
"1140",-24.469769405275,1.27219891227016
"1141",-24.408795648812,1.27283610597491
"1142",-24.3478218923489,1.2734741397661
"1143",-24.2868481358858,1.27411084151082
"1144",-24.2258743794227,1.27474863419693
"1145",-24.1649006229597,1.27538486460137
"1146",-24.1039268664966,1.27602191398204
"1147",-24.0429531100335,1.27665772442553
"1148",-23.9819793535705,1.27729465639265
"1149",-23.9210055971074,1.27793005451963
"1150",-23.8600318406443,1.27856584712316
"1151",-23.7990580841812,1.27920168430471
"1152",-23.7380843277182,1.27983654935808
"1153",-23.6771105712551,1.2804720269184
"1154",-23.616136814792,1.2811076458547
"1155",-23.5551630583289,1.28174231763342
"1156",-23.4941893018659,1.28237659025983
"1157",-23.4332155454028,1.28301073383544
"1158",-23.3722417889397,1.28364588426877
"1159",-23.3112680324766,1.28427977684533
"1160",-23.2502942760136,1.28491433272937
"1161",-23.1893205195505,1.28554799818045
"1162",-23.1283467630874,1.28618231514029
"1163",-23.0673730066244,1.28681581627806
"1164",-23.0063992501613,1.28744952470403
"1165",-22.9454254936982,1.28808339274123
"1166",-22.8844517372351,1.28871669025318
"1167",-22.8234779807721,1.28935073066266
"1168",-22.762504224309,1.28998419566218
"1169",-22.7015304678459,1.29061838391662
"1170",-22.6405567113828,1.2912514853768
"1171",-22.5795829549198,1.29188457099378
"1172",-22.5186091984567,1.29251845481972
"1173",-22.4576354419936,1.29315152525771
"1174",-22.3966616855306,1.29378592040751
"1175",-22.3356879290675,1.29441902392204
"1176",-22.2747141726044,1.29505318835718
"1177",-22.2137404161413,1.29568632050473
"1178",-22.1527666596783,1.29632008311481
"1179",-22.0917929032152,1.29695460193708
"1180",-22.0308191467521,1.29758815305662
"1181",-21.9698453902891,1.29822174558816
"1182",-21.908871633826,1.29885544569729
"1183",-21.8478978773629,1.29948972249828
"1184",-21.7869241208998,1.30012330363752
"1185",-21.7259503644368,1.30075698841993
"1186",-21.6649766079737,1.30139153933769
"1187",-21.6040028515106,1.30202547930404
"1188",-21.5430290950475,1.30266087642289
"1189",-21.4820553385845,1.30329507679454
"1190",-21.4210815821214,1.30393099004433
"1191",-21.3601078256583,1.30456546116663
"1192",-21.2991340691952,1.30520119129619
"1193",-21.2381603127322,1.30583600113008
"1194",-21.1771865562691,1.30647099268515
"1195",-21.116212799806,1.30710697546006
"1196",-21.055239043343,1.30774360271725
"1197",-20.9942652868799,1.30837999661607
"1198",-20.9332915304168,1.30901625752751
"1199",-20.8723177739537,1.30965305947936
"1200",-20.8113440174907,1.31028958839278
"1201",-20.7503702610276,1.31092608150946
"1202",-20.6893965045645,1.31156385598524
"1203",-20.6284227481014,1.31220082636343
"1204",-20.5674489916384,1.31283915097327
"1205",-20.5064752351753,1.31347666637568
"1206",-20.4455014787122,1.3141156461085
"1207",-20.3845277222491,1.31475374387875
"1208",-20.3235539657861,1.31539323951366
"1209",-20.262580209323,1.31603194897376
"1210",-20.2016064528599,1.31667126322409
"1211",-20.1406326963969,1.31731087200044
"1212",-20.0796589399338,1.31795055863091
"1213",-20.0186851834707,1.31859165443343
"1214",-19.9577114270076,1.31923228417124
"1215",-19.8967376705446,1.31987376389119
"1216",-19.8357639140815,1.32051567817838
"1217",-19.7747901576184,1.32115712792691
"1218",-19.7138164011554,1.32180083813694
"1219",-19.6528426446923,1.32244305239005
"1220",-19.5918688882292,1.32308792679534
"1221",-19.5308951317661,1.32373094699665
"1222",-19.4699213753031,1.324375163177
"1223",-19.40894761884,1.32501899229259
"1224",-19.3479738623769,1.32566517953831
"1225",-19.2870001059138,1.32630986746521
"1226",-19.2260263494508,1.3269552857958
"1227",-19.1650525929877,1.32760112196788
"1228",-19.1040788365246,1.32824744914818
"1229",-19.0431050800616,1.32889474425622
"1230",-18.9821313235985,1.3295424265989
"1231",-18.9211575671354,1.33019065330658
"1232",-18.8601838106723,1.33083955399026
"1233",-18.7992100542093,1.33148798880566
"1234",-18.7382362977462,1.33213861239338
"1235",-18.6772625412831,1.33278805201331
"1236",-18.61628878482,1.33343853281419
"1237",-18.555315028357,1.33408899920804
"1238",-18.4943412718939,1.33474218403801
"1239",-18.4333675154308,1.33539370341613
"1240",-18.3723937589677,1.33604575703758
"1241",-18.3114200025047,1.33669835008031
"1242",-18.2504462460416,1.33735202059032
"1243",-18.1894724895785,1.3380064809729
"1244",-18.1284987331154,1.33866129478532
"1245",-18.0675249766524,1.33931687140708
"1246",-18.0065512201893,1.33997222624068
"1247",-17.9455774637262,1.34062918383013
"1248",-17.8846037072632,1.34128622882717
"1249",-17.8236299508001,1.3419432939852
"1250",-17.762656194337,1.34260152441075
"1251",-17.7016824378739,1.34325977917933
"1252",-17.6407086814109,1.34391974716928
"1253",-17.5797349249478,1.34457920869792
"1254",-17.5187611684847,1.34524081637465
"1255",-17.4577874120217,1.34590143300283
"1256",-17.3968136555586,1.34656381510691
"1257",-17.3358398990955,1.34722566969235
"1258",-17.2748661426324,1.34788842994321
"1259",-17.2138923861694,1.34855229368044
"1260",-17.1529186297063,1.3492168855665
"1261",-17.0919448732432,1.3498820012164
"1262",-17.0309711167802,1.35054723226054
"1263",-16.9699973603171,1.35121386400518
"1264",-16.909023603854,1.35188003634448
"1265",-16.8480498473909,1.35254737294101
"1266",-16.7870760909279,1.35321538544579
"1267",-16.7261023344648,1.35388345772574
"1268",-16.6651285780017,1.35455241155745
"1269",-16.6041548215386,1.3552217476901
"1270",-16.5431810650756,1.3558935956455
"1271",-16.4822073086125,1.35656418432632
"1272",-16.4212335521494,1.35723680992877
"1273",-16.3602597956863,1.35790866909376
"1274",-16.2992860392233,1.35858167277015
"1275",-16.2383122827602,1.35925479483496
"1276",-16.1773385262971,1.35992913386891
"1277",-16.116364769834,1.36060460730726
"1278",-16.055391013371,1.3612804485704
"1279",-15.9944172569079,1.36195740985934
"1280",-15.9334435004448,1.36263427977412
"1281",-15.8724697439818,1.36331146414174
"1282",-15.8114959875187,1.36398902284943
"1283",-15.7505222310556,1.36466721277424
"1284",-15.6895484745925,1.36534658865386
"1285",-15.6285747181295,1.36602603443116
"1286",-15.5676009616664,1.36670748557127
"1287",-15.5066272052033,1.36738818680115
"1288",-15.4456534487402,1.36807141404131
"1289",-15.3846796922772,1.36875334411659
"1290",-15.3237059358141,1.36943670182583
"1291",-15.262732179351,1.37011984619446
"1292",-15.201758422888,1.37080418360253
"1293",-15.1407846664249,1.37148930738899
"1294",-15.0798109099618,1.37217454326325
"1295",-15.0188371534987,1.37286114834592
"1296",-14.9578633970357,1.37354783393107
"1297",-14.8968896405726,1.37423531717243
"1298",-14.8359158841095,1.37492345704538
"1299",-14.7749421276465,1.37561183035645
"1300",-14.7139683711834,1.37630075183188
"1301",-14.6529946147203,1.37698973194194
"1302",-14.5920208582572,1.37768035031716
"1303",-14.5310471017942,1.37837042094192
"1304",-14.4700733453311,1.37906227980786
"1305",-14.409099588868,1.37975343513079
"1306",-14.3481258324049,1.38044600749802
"1307",-14.2871520759419,1.38113824013434
"1308",-14.2261783194788,1.3818329417953
"1309",-14.1652045630157,1.38252622447091
"1310",-14.1042308065526,1.38322144719691
"1311",-14.0432570500896,1.38391627580681
"1312",-13.9822832936265,1.38461159434913
"1313",-13.9213095371634,1.38530740266663
"1314",-13.8603357807004,1.38600412417922
"1315",-13.7993620242373,1.38670110872483
"1316",-13.7383882677742,1.38739865606019
"1317",-13.6774145113111,1.38809680701428
"1318",-13.6164407548481,1.38879551869185
"1319",-13.555466998385,1.38949348619917
"1320",-13.4944932419219,1.39019269081662
"1321",-13.4335194854588,1.39089148222252
"1322",-13.3725457289958,1.39159207430878
"1323",-13.3115719725327,1.39229164999657
"1324",-13.2505982160696,1.39299293005519
"1325",-13.1896244596065,1.39369319516562
"1326",-13.1286507031435,1.39439547912778
"1327",-13.0676769466804,1.39509643537605
"1328",-13.0067031902173,1.39579858213597
"1329",-12.9457294337543,1.3965001726743
"1330",-12.8847556772912,1.39720237064499
"1331",-12.8237819208281,1.3979053353944
"1332",-12.762808164365,1.39860841703099
"1333",-12.701834407902,1.39931195172805
"1334",-12.6408606514389,1.40001521943615
"1335",-12.5798868949758,1.40071921457535
"1336",-12.5189131385128,1.40142263995025
"1337",-12.4579393820497,1.40212655324524
"1338",-12.3969656255866,1.402831044422
"1339",-12.3359918691235,1.40353509256415
"1340",-12.2750181126605,1.40424152774667
"1341",-12.2140443561974,1.40494592279032
"1342",-12.1530705997343,1.40565151679358
"1343",-12.0920968432712,1.40635616813034
"1344",-12.0311230868082,1.40706154397543
"1345",-11.9701493303451,1.40776644742326
"1346",-11.909175573882,1.40847259367648
"1347",-11.848201817419,1.40917769404161
"1348",-11.7872280609559,1.40988392422457
"1349",-11.7262543044928,1.4105899396201
"1350",-11.6652805480297,1.41129648161265
"1351",-11.6043067915667,1.4120023474914
"1352",-11.5433330351036,1.41270829389697
"1353",-11.4823592786405,1.413414679833
"1354",-11.4213855221774,1.41412027929205
"1355",-11.3604117657144,1.41482634679818
"1356",-11.2994380092513,1.41553246085769
"1357",-11.2384642527882,1.41623788851149
"1358",-11.1774904963251,1.41694358062389
"1359",-11.1165167398621,1.41764859812399
"1360",-11.055542983399,1.41835489783975
"1361",-10.9945692269359,1.41905968523812
"1362",-10.9335954704729,1.41976485810887
"1363",-10.8726217140098,1.42046934609358
"1364",-10.8116479575467,1.42117538652733
"1365",-10.7506742010836,1.42187953456383
"1366",-10.6897004446206,1.4225845769901
"1367",-10.6287266881575,1.42328830913261
"1368",-10.5677529316944,1.42399242555858
"1369",-10.5067791752313,1.42469647868343
"1370",-10.4458054187683,1.42539979701151
"1371",-10.3848316623052,1.42610280470747
"1372",-10.3238579058421,1.42680557717005
"1373",-10.2628841493791,1.42750888395895
"1374",-10.201910392916,1.42821075684879
"1375",-10.1409366364529,1.42891398518083
"1376",-10.0799628799898,1.42961519716183
"1377",-10.0189891235268,1.43031713596137
"1378",-9.95801536706369,1.4310176132193
"1379",-9.89704161060062,1.43171829857973
"1380",-9.83606785413754,1.43241879978104
"1381",-9.77509409767447,1.43311838538227
"1382",-9.7141203412114,1.43381777907361
"1383",-9.65314658474833,1.43451681198337
